STORE_KEY,STORE_NUMBER,ROW_EFFECTIVE_TIMESTAMP,ROW_EXPIRATION_TIMESTAMP,STORE_NAME,STORE_TYPE_CODE,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,ROYALTY_RATE,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_NAME,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE,EDW_CREATE_TIMESTAMP,EDW_MODIFY_TIMESTAMP
601554,2610,2024-05-04T02:06:50.095Z,2024-05-04T02:06:50.095Z,ID2610,Fran,Franchise,12/31/1999,12/31/1999,Twin Falls,ID,Idaho,USA,,Unknown,758,IDAHO FALLS-POCATLLO(JCKSN),,Future,4,West,,,Signed Lease,Domestic,DomesticFranchise,IDAHO FALLS-POCATLLO(JCKSN),,,12/31/1999,,12/31/1999,2023-11-18T02:06:51.293Z,2024-05-04T02:06:50.095Z
1450,628,2024-04-17T02:06:54.893Z,2024-04-17T02:06:54.893Z,CA628,Fran,Franchise,9/26/2012,12/31/1999,SANTA CLARA,CA,California,USA,,Pacific,807,SAN FRANCISCO-OAK-SAN JOSE,,Active,4,West,,9/26/2012,Operational,Domestic,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,3/13/2019,1/3/2016,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-17T02:06:54.893Z
1605,783,2024-04-17T02:06:54.893Z,2024-04-17T02:06:54.893Z,CA783,Fran,Franchise,5/3/2015,12/31/1999,CAMPBELL,CA,California,USA,,Pacific,807,SAN FRANCISCO-OAK-SAN JOSE,,Active,4,West,,5/3/2015,Operational,Domestic,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,3/13/2019,3/13/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-17T02:06:54.893Z
1623,801,2024-04-17T02:06:54.893Z,2024-04-17T02:06:54.893Z,CA801,Fran,Franchise,1/26/2015,12/31/1999,SAN JOSE,CA,California,USA,,Pacific,807,SAN FRANCISCO-OAK-SAN JOSE,,Active,4,West,,1/26/2015,Operational,Domestic,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,3/13/2019,3/13/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-17T02:06:54.893Z
483,2176,2024-04-23T02:07:03.697Z,2024-04-23T02:07:03.697Z,GA2176,Fran,Franchise,4/15/2024,12/31/1999,Valdosta,GA,Georgia,USA,,Central,530,TALLAHASSEE-THOMASVILLE,,Active,2,Southeast,,4/15/2024,Operational,Domestic,DomesticFranchise,TALLAHASSEE-THOMASVILLE,4/29/2024,,4/15/2024,Original,4/15/2024,2023-06-13T20:38:55.210Z,2024-04-23T02:07:03.697Z
1120,298,2024-02-20T02:06:39.449Z,2024-02-20T02:06:39.449Z,TX298,Corp,Corporate,4/16/2006,12/31/1999,FORT WORTH,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,4/16/2006,Operational,Domestic,DomesticCorporate,DALLAS-FT. WORTH,4/25/2019,4/25/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-20T02:06:39.449Z
2424,1645,2024-02-20T02:06:39.449Z,2024-02-20T02:06:39.449Z,TX1645,Fran,Franchise,6/23/2020,12/31/1999,EL PASO,TX,Texas,USA,,Mountain,765,EL PASO (LAS CRUCES),,Active,1,Southwest,,6/23/2020,Operational,Domestic,DomesticFranchise,EL PASO (LAS CRUCES),6/23/2020,6/24/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-20T02:06:39.449Z
1598,776,2024-02-20T02:06:39.449Z,2024-02-20T02:06:39.449Z,HI776,Fran,Franchise,12/12/2014,12/31/1999,HONOLULU,HI,Hawaii,USA,,HST|Pacific/Honolulu|UTC-10,744,HONOLULU,,Active,4,West,,12/12/2014,Operational,Domestic,DomesticFranchise,HONOLULU,11/13/2019,11/13/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-20T02:06:39.449Z
1576,754,2024-02-25T02:06:42.920Z,2024-02-25T02:06:42.920Z,HI754,Fran,Franchise,9/4/2014,12/31/1999,MILILANI,HI,Hawaii,USA,,HST|Pacific/Honolulu|UTC-10,744,HONOLULU,,Active,4,West,,9/4/2014,Operational,Domestic,DomesticFranchise,HONOLULU,11/13/2019,11/13/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-25T02:06:42.920Z
670,2364,2024-04-14T02:06:37.227Z,2024-04-14T02:06:37.227Z,CA2364,Fran,Franchise,4/10/2023,12/31/1999,Los Angeles,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,4/10/2023,Operational,Domestic,DomesticFranchise,LOS ANGELES,3/17/2023,,4/10/2023,Original,4/10/2023,2023-06-13T20:38:55.210Z,2024-04-14T02:06:37.227Z
656,2350,2024-04-14T02:06:37.227Z,2024-04-14T02:06:37.227Z,GA2350,Fran,Franchise,4/10/2023,12/31/1999,Dalton,GA,Georgia,USA,,Eastern,575,CHATTANOOGA,,Active,2,Southeast,,4/10/2023,Operational,Domestic,DomesticFranchise,CHATTANOOGA,4/15/2023,,4/10/2023,Original,4/10/2023,2023-06-13T20:38:55.210Z,2024-04-14T02:06:37.227Z
743,2437,2024-02-20T02:06:39.449Z,2024-02-20T02:06:39.449Z,TX2437,Fran,Franchise,12/13/2023,12/31/1999,Magnolia,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,12/13/2023,Operational,Domestic,DomesticFranchise,HOUSTON,11/23/2023,,12/13/2023,Original,12/13/2023,2023-06-13T20:38:55.210Z,2024-02-20T02:06:39.449Z
640,2334,2024-02-18T02:06:56.498Z,2024-02-18T02:06:56.498Z,SC2334,Fran,Franchise,2/15/2023,12/31/1999,Columbia,SC,South Carolina,USA,,Central,546,"COLUMBIA, SC",,Active,2,Southeast,,2/15/2023,Operational,Domestic,DomesticFranchise,"COLUMBIA, SC",2/15/2023,,2/15/2023,Original,2/15/2023,2023-06-13T20:38:55.210Z,2024-02-18T02:06:56.498Z
495276,2586,2024-03-05T02:06:50.242Z,2024-03-05T02:06:50.242Z,TN2586,Fran,Franchise,2/9/2024,12/31/1999,Cookeville,TN,Tennessee,USA,,Central,659,NASHVILLE,,Active,2,Southeast,,2/9/2024,Operational,Domestic,DomesticFranchise,NASHVILLE,1/23/2024,,2/9/2024,Original,2/9/2024,2023-10-20T02:06:43.020Z,2024-03-05T02:06:50.242Z
723,2417,2024-03-05T02:06:50.242Z,2024-03-05T02:06:50.242Z,TN2417,Fran,Franchise,2/13/2024,12/31/1999,Memphis,TN,Tennessee,USA,,Central,640,MEMPHIS,,Active,2,Southeast,,2/13/2024,Operational,Domestic,DomesticFranchise,MEMPHIS,2/13/2024,2/13/2024,2/13/2024,Original,2/13/2024,2023-06-13T20:38:55.210Z,2024-03-05T02:06:50.242Z
204282,2511,2024-03-05T02:06:50.242Z,2024-03-05T02:06:50.242Z,MN2511,Fran,Franchise,2/16/2024,12/31/1999,Savage,MN,Minnesota,USA,,Unknown,613,MINNEAPOLIS-ST. PAUL,,Active,3,North,,2/16/2024,Operational,Domestic,DomesticFranchise,MINNEAPOLIS-ST. PAUL,2/19/2024,,2/16/2024,Original,2/16/2024,2023-08-05T02:02:24.245Z,2024-03-05T02:06:50.242Z
771,2465,2024-04-26T02:06:52.694Z,2024-04-26T02:06:52.694Z,TX2465,Fran,Franchise,12/31/1999,12/31/1999,Houston,TX,Texas,USA,,Central,618,HOUSTON,,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,HOUSTON,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-04-26T02:06:52.694Z
350,2043,2024-04-26T02:06:52.694Z,2024-04-26T02:06:52.694Z,NC2043,Fran,Franchise,12/23/2021,12/31/1999,Raleigh,NC,North Carolina,USA,,Eastern,560,RALEIGH-DURHAM (FAYETVLLE),,Active,2,Southeast,,12/23/2021,Operational,Domestic,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),12/23/2021,,12/23/2021,Original,12/23/2021,2023-06-13T20:38:55.210Z,2024-04-26T02:06:52.694Z
409486,2559,2024-03-06T02:07:01.474Z,2024-03-06T02:07:01.474Z,CA2559,Fran,Franchise,2/24/2024,12/31/1999,Phelan,CA,California,USA,,Unknown,803,LOS ANGELES,,Active,4,West,,2/24/2024,Operational,Domestic,DomesticFranchise,LOS ANGELES,2/22/2024,,2/24/2024,Original,2/24/2024,2023-09-28T02:06:51.222Z,2024-03-06T02:07:01.474Z
114579,2498,2024-04-24T02:07:28.902Z,2024-04-24T02:07:28.902Z,TX2498,Fran,Franchise,12/31/2023,12/31/1999,Denton,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,1/2/2024,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,12/29/2023,,12/31/2023,Original,12/31/2023,2023-07-13T02:02:59.294Z,2024-04-24T02:07:28.902Z
2450,1671,2024-04-24T02:07:28.902Z,2024-04-24T02:07:28.902Z,MI1671,Fran,Franchise,12/10/2019,12/31/1999,DETROIT,MI,Michigan,USA,,Eastern,505,DETROIT,,Active,3,North,,12/10/2019,Operational,Domestic,DomesticFranchise,DETROIT,1/22/2020,1/22/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-24T02:07:28.902Z
1646,824,2024-04-24T02:07:28.902Z,2024-04-24T02:07:28.902Z,OH824,Fran,Franchise,5/14/2015,12/31/1999,TOLEDO,OH,Ohio,USA,,Eastern,547,TOLEDO,,Active,3,North,,5/14/2015,Operational,Domestic,DomesticFranchise,TOLEDO,5/23/2019,5/23/2019,9/27/2020,Original,5/14/2015,2023-06-13T20:38:55.210Z,2024-04-24T02:07:28.902Z
1360,538,2024-04-24T02:07:28.902Z,2024-04-24T02:07:28.902Z,TX538,Fran,Franchise,9/2/2010,12/31/1999,DENTON,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,9/2/2010,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,4/17/2019,4/17/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-24T02:07:28.902Z
692,2386,2024-04-24T02:07:28.902Z,2024-04-24T02:07:28.902Z,TX2386,Fran,Franchise,11/13/2023,12/31/1999,Georgetown,TX,Texas,USA,,Central,635,AUSTIN,,Active,1,Southwest,,11/13/2023,Operational,Domestic,DomesticFranchise,AUSTIN,10/30/2023,,11/13/2023,Original,11/13/2023,2023-06-13T20:38:55.210Z,2024-04-24T02:07:28.902Z
2319,1540,2024-04-24T02:07:28.902Z,2024-04-24T02:07:28.902Z,MI1540,Fran,Franchise,1/17/2019,12/31/1999,LINCOLN PARK,MI,Michigan,USA,,Eastern,505,DETROIT,,Active,3,North,,1/17/2019,Operational,Domestic,DomesticFranchise,DETROIT,5/8/2019,5/8/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-24T02:07:28.902Z
2323,1544,2024-03-06T02:07:01.474Z,2024-03-06T02:07:01.474Z,MI1544,Fran,Franchise,5/6/2019,12/31/1999,TAYLOR,MI,Michigan,USA,,Eastern,505,DETROIT,,Active,3,North,,5/6/2019,Operational,Domestic,DomesticFranchise,DETROIT,5/23/2019,5/23/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-06T02:07:01.474Z
468390,2576,2024-03-06T02:07:01.474Z,2024-03-06T02:07:01.474Z,UT2576,Fran,Franchise,12/4/2023,12/31/1999,Eagle Mountain,UT,Utah,USA,,Mountain,770,SALT LAKE CITY,,Active,4,West,,12/4/2023,Operational,Domestic,DomesticFranchise,SALT LAKE CITY,11/20/2023,,12/4/2023,Original,12/4/2023,2023-10-13T02:06:42.610Z,2024-03-06T02:07:01.474Z
384,2077,2024-03-18T02:07:08.952Z,2024-03-18T02:07:08.952Z,GA2077,Fran,Franchise,3/15/2022,12/31/1999,Atlanta,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,3/15/2022,Operational,Domestic,DomesticFranchise,ATLANTA,3/16/2022,3/15/2022,3/15/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-18T02:07:08.952Z
800,7014,2024-03-18T02:07:08.952Z,2024-03-18T02:07:08.952Z,FL7014,Fran,Franchise,3/17/2022,4/3/2023,Miami Beach,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Inactive,2,Southeast,,3/17/2022,Closed,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,,,3/17/2022,,3/17/2022,2023-06-13T20:38:55.210Z,2024-03-18T02:07:08.952Z
317,2010,2024-03-18T02:07:08.952Z,2024-03-18T02:07:08.952Z,TX2010,Fran,Franchise,3/18/2022,12/31/1999,Kaufman,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,3/18/2022,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,3/18/2022,3/18/2022,3/18/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-18T02:07:08.952Z
701,2395,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z,GA2395,Fran,Franchise,12/27/2023,12/31/1999,Savannah,GA,Georgia,USA,,Eastern,507,SAVANNAH,,Active,2,Southeast,,12/27/2023,Operational,Domestic,DomesticFranchise,Savannah,,,12/27/2023,Original,12/27/2023,2023-06-13T20:38:55.210Z,2024-02-15T02:08:01.818Z
789,7001,2024-02-27T02:06:40.385Z,2024-02-27T02:06:40.385Z,PA7001,Fran,Franchise,10/21/2020,12/31/1999,Philadelphia,PA,Pennsylvania,USA,,Eastern,504,PHILADELPHIA,,Active,3,North,,10/21/2020,Operational,Domestic,DomesticFranchise,PHILADELPHIA,10/21/2020,10/21/2020,10/21/2020,Ghost Kitchen,3/31/2021,2023-06-13T20:38:55.210Z,2024-02-27T02:06:40.385Z
461,2154,2024-05-20T02:06:56.752Z,2024-05-20T02:06:56.752Z,FL2154,Fran,Franchise,5/20/2022,12/31/1999,Palm Harbor,FL,Florida,USA,,Eastern,539,TAMPA-ST. PETE (SARASOTA),,Active,2,Southeast,,5/20/2022,Operational,Domestic,DomesticFranchise,TAMPA-ST. PETE (SARASOTA),5/20/2022,5/20/2022,5/20/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-20T02:06:56.752Z
545196,7042,2024-05-20T02:06:56.752Z,2024-05-20T02:06:56.752Z,CA7042,Fran,Franchise,5/17/2024,12/31/1999,Anaheim,CA,California,USA,,Unknown,803,LOS ANGELES,,Active,4,West,,5/17/2024,Operational,Domestic,DomesticFranchise,LOS ANGELES,6/7/2024,,5/17/2024,Ghost Kitchen,5/17/2024,2023-11-04T02:06:40.524Z,2024-05-20T02:06:56.752Z
802,7016,2024-05-20T02:06:56.752Z,2024-05-20T02:06:56.752Z,CA7016,Fran,Franchise,5/17/2022,12/31/1999,Culver City,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,5/17/2022,Operational,Domestic,DomesticFranchise,LOS ANGELES,5/17/2022,5/17/2022,5/17/2022,Ghost Kitchen,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-20T02:06:56.752Z
803,7017,2024-02-27T02:06:40.385Z,2024-02-27T02:06:40.385Z,CA7017,Fran,Franchise,6/8/2022,12/31/1999,San Francisco,CA,California,USA,,Pacific,807,SAN FRANCISCO-OAK-SAN JOSE,,Active,4,West,,6/8/2022,Operational,Domestic,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,6/20/2022,6/6/2022,6/8/2022,Ghost Kitchen,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-27T02:06:40.385Z
612,2305,2024-02-28T02:06:44.884Z,2024-02-28T02:06:44.884Z,VA2305,Fran,Franchise,12/21/2023,12/31/1999,Virginia Beach,VA,Virginia,USA,,Eastern,544,NORFOLK-PORTSMTH-NEWPT NWS,,Active,2,Southeast,,12/21/2023,Operational,Domestic,DomesticFranchise,NORFOLK-PORTSMTH-NEWPT NWS,12/21/2023,12/21/2023,12/21/2023,Original,12/21/2023,2023-06-13T20:38:55.210Z,2024-02-28T02:06:44.884Z
2291,1512,2024-02-28T02:06:44.884Z,2024-02-28T02:06:44.884Z,MI1512,Fran,Franchise,12/21/2018,12/31/1999,GRAND RAPIDS,MI,Michigan,USA,,Eastern,563,GRAND RAPIDS-KALMZOO-B.CRK,,Active,3,North,,12/21/2018,Operational,Domestic,DomesticFranchise,Grand Rapids-Kalmzoo-B.Crk,11/13/2019,11/13/2019,9/27/2020,Original,12/21/2018,2023-06-13T20:38:55.210Z,2024-02-28T02:06:44.884Z
2438,1659,2024-02-28T02:06:44.884Z,2024-02-28T02:06:44.884Z,MI1659,Fran,Franchise,1/13/2020,12/31/1999,WYOMING,MI,Michigan,USA,,Eastern,563,GRAND RAPIDS-KALMZOO-B.CRK,,Active,3,North,,1/13/2020,Operational,Domestic,DomesticFranchise,Grand Rapids-Kalmzoo-B.Crk,3/11/2020,3/11/2020,9/27/2020,Original,1/13/2020,2023-06-13T20:38:55.210Z,2024-02-28T02:06:44.884Z
576,2269,2024-02-28T02:06:44.884Z,2024-02-28T02:06:44.884Z,VA2269,Fran,Franchise,7/17/2023,12/31/1999,Virginia Beach,VA,Virginia,USA,,Eastern,544,NORFOLK-PORTSMTH-NEWPT NWS,,Active,2,Southeast,,7/17/2023,Operational,Domestic,DomesticFranchise,NORFOLK-PORTSMTH-NEWPT NWS,7/10/2023,,7/17/2023,Original,7/17/2023,2023-06-13T20:38:55.210Z,2024-02-28T02:06:44.884Z
2305,1526,2024-02-27T02:06:40.385Z,2024-02-27T02:06:40.385Z,TX1526,Fran,Franchise,12/17/2018,12/31/1999,MT. PLEASANT,TX,Texas,USA,,Central,612,SHREVEPORT,,Active,1,Southwest,,12/17/2018,Operational,Domestic,DomesticFranchise,SHREVEPORT,4/1/2021,4/1/2021,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-27T02:06:40.385Z
1575,753,2024-02-27T02:06:40.385Z,2024-02-27T02:06:40.385Z,MS753,Fran,Franchise,6/11/2014,12/31/1999,TUPELO,MS,Mississippi,USA,,Central,673,COLUMBUS-TUPELO-W PNT-HSTN,,Active,2,Southeast,,6/11/2014,Operational,Domestic,DomesticFranchise,COLUMBUS-TUPELO-W PNT-HSTN,12/11/2019,12/11/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-27T02:06:40.385Z
1599,777,2024-02-27T02:06:40.385Z,2024-02-27T02:06:40.385Z,MS777,Fran,Franchise,7/17/2014,12/31/1999,STARKVILLE,MS,Mississippi,USA,,Central,673,COLUMBUS-TUPELO-W PNT-HSTN,,Active,2,Southeast,,7/17/2014,Operational,Domestic,DomesticFranchise,COLUMBUS-TUPELO-W PNT-HSTN,12/11/2019,12/11/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-27T02:06:40.385Z
1631,809,2024-02-27T02:06:40.385Z,2024-02-27T02:06:40.385Z,TX809,Fran,Franchise,9/11/2014,12/31/1999,SHERMAN,TX,Texas,USA,,Central,657,SHERMAN-ADA,,Active,1,Southwest,,9/11/2014,Operational,Domestic,DomesticFranchise,SHERMAN-ADA,3/30/2020,3/31/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-27T02:06:40.385Z
1526,704,2024-02-27T02:06:40.385Z,2024-02-27T02:06:40.385Z,TX704,Fran,Franchise,8/15/2013,12/31/1999,PARIS,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,8/15/2013,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,11/13/2019,11/13/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-27T02:06:40.385Z
788,7000,2024-02-27T02:06:40.385Z,2024-02-27T02:06:40.385Z,CA7000,Fran,Franchise,11/2/2020,12/31/1999,San Francisco,CA,California,USA,,Pacific,807,SAN FRANCISCO-OAK-SAN JOSE,,Active,4,West,,11/2/2020,Operational,Domestic,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,11/2/2020,11/2/2020,11/2/2020,Ghost Kitchen,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-27T02:06:40.385Z
1504,682,2024-03-02T02:06:44.834Z,2024-03-02T02:06:44.834Z,CA682,Fran,Franchise,5/22/2013,12/31/1999,MANTECA,CA,California,USA,,Pacific,862,SACRAMNTO-STKTON-MODESTO,,Active,4,West,,5/22/2013,Operational,Domestic,DomesticFranchise,SACRAMNTO-STKTON-MODESTO,3/13/2019,3/13/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-02T02:06:44.834Z
674,2368,2024-03-02T02:06:44.834Z,2024-03-02T02:06:44.834Z,CA2368,Fran,Franchise,10/4/2023,12/31/1999,Modesto,CA,California,USA,,Pacific,862,SACRAMNTO-STKTON-MODESTO,,Active,4,West,,10/4/2023,Operational,Domestic,DomesticFranchise,SACRAMNTO-STKTON-MODESTO,10/6/2023,,10/4/2023,Original,10/4/2023,2023-06-13T20:38:55.210Z,2024-03-02T02:06:44.834Z
549,2242,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,NY2242,Fran,Franchise,3/8/2024,12/31/1999,Corona,NY,New York,USA,,Eastern,501,NEW YORK,,Active,3,North,,3/8/2024,Operational,Domestic,DomesticFranchise,NEW YORK,12/22/2023,,3/8/2024,Original,3/8/2024,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
641,2335,2024-05-01T02:06:40.900Z,2024-05-01T02:06:40.900Z,NY2335,Fran,Franchise,12/31/1999,12/31/1999,Huntington Station,NY,New York,USA,,Eastern,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-05-01T02:06:40.900Z
652,2346,2024-05-01T02:06:40.900Z,2024-05-01T02:06:40.900Z,NY2346,Fran,Franchise,12/31/1999,12/31/1999,Brentwood,NY,New York,USA,,Unknown,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-05-01T02:06:40.900Z
737,2431,2024-05-01T02:06:40.900Z,2024-05-01T02:06:40.900Z,NY2431,Fran,Franchise,12/31/1999,12/31/1999,Bay Shore,NY,New York,USA,,Unknown,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-05-01T02:06:40.900Z
773,2467,2024-05-01T02:06:40.900Z,2024-05-01T02:06:40.900Z,NY2467,Fran,Franchise,12/31/1999,12/31/1999,Hicksville,NY,New York,USA,,Eastern,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-05-01T02:06:40.900Z
765,2459,2024-05-01T02:06:40.900Z,2024-05-01T02:06:40.900Z,CT2459,Fran,Franchise,12/31/1999,12/31/1999,Middletown,CT,Connecticut,USA,,Unknown,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-05-01T02:06:40.900Z
762,2456,2024-05-01T02:06:40.900Z,2024-05-01T02:06:40.900Z,IL2456,Fran,Franchise,12/31/1999,12/31/1999,Chicago,IL,Illinois,USA,,Central,602,CHICAGO,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,CHICAGO,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-05-01T02:06:40.900Z
1476,654,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,WI654,Fran,Franchise,11/28/2012,12/31/1999,GLENDALE,WI,Wisconsin,USA,,Central,617,MILWAUKEE,,Active,3,North,,11/28/2012,Operational,Domestic,DomesticFranchise,MILWAUKEE,8/28/2019,8/28/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
1582,760,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,WI760,Fran,Franchise,3/24/2014,12/31/1999,WAUWATOSA,WI,Wisconsin,USA,,Central,617,MILWAUKEE,,Active,3,North,,3/24/2014,Operational,Domestic,DomesticFranchise,MILWAUKEE,8/28/2019,8/28/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
1590,768,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,IL768,Fran,Franchise,6/18/2014,12/31/1999,AURORA,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,6/18/2014,Operational,Domestic,DomesticFranchise,CHICAGO,11/1/2017,11/1/2017,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
1596,774,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,IL774,Fran,Franchise,8/18/2014,12/31/1999,CHICAGO,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,8/18/2014,Operational,Domestic,DomesticFranchise,CHICAGO,11/1/2017,7/5/2015,9/27/2020,Original,4/28/2021,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
1510,688,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,IL688,Fran,Franchise,8/12/2013,12/31/1999,CHICAGO,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,8/12/2013,Operational,Domestic,DomesticFranchise,CHICAGO,10/30/2017,8/2/2015,9/27/2020,Original,4/28/2021,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
1524,702,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,WI702,Fran,Franchise,7/28/2013,12/31/1999,MILWAUKEE,WI,Wisconsin,USA,,Central,617,MILWAUKEE,,Active,3,North,,7/28/2013,Operational,Domestic,DomesticFranchise,MILWAUKEE,8/28/2019,8/28/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
718,2412,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,TX2412,Fran,Franchise,8/2/2023,12/31/1999,Celina,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,8/2/2023,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,8/2/2023,,8/2/2023,Original,8/2/2023,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
700,2394,2024-03-26T02:06:59.305Z,2024-03-26T02:06:59.305Z,WI2394,Fran,Franchise,6/28/2023,12/31/1999,Oak Creek,WI,Wisconsin,USA,,Eastern,617,MILWAUKEE,,Active,3,North,,6/28/2023,Operational,Domestic,DomesticFranchise,MILWAUKEE,6/21/2023,,6/28/2023,Original,6/28/2023,2023-06-13T20:38:55.210Z,2024-03-26T02:06:59.305Z
