STORE_NUMBER,OPEN_DATE,MONTH_ORDER,START_DATE,END_DATE,TRANSACTION_FINAL_COUNT,NET_SALES_FINAL_USD_AMOUNT
1542,25-06-2020,8,13-10-2021,10-01-2022,21284,434562.4699999999
1542,25-06-2020,7,11-01-2022,10-04-2022,18433,379525.17000000004
1542,25-06-2020,6,11-04-2022,09-07-2022,18079,357489.2600000002
1542,25-06-2020,5,10-07-2022,07-10-2022,18803,393145.83000000025
1542,25-06-2020,4,08-10-2022,05-01-2023,18804,393251.45
1542,25-06-2020,3,06-01-2023,05-04-2023,20237,434552.36
1542,25-06-2020,2,06-04-2023,04-07-2023,18768,405814.18
1542,25-06-2020,1,05-07-2023,02-10-2023,19288,421274.62
1542,25-06-2020,0,03-10-2023,31-12-2023,20060,445032.77000000014
1544,06-05-2019,17,26-07-2019,23-10-2019,11086,194256.11999999997
1544,06-05-2019,16,24-10-2019,21-01-2020,9047,168164.49
1544,06-05-2019,15,22-01-2020,20-04-2020,10360,207246.99000000002
1544,06-05-2019,14,21-04-2020,19-07-2020,14669,316393.6
1544,06-05-2019,13,20-07-2020,17-10-2020,13447,273055.54000000004
1544,06-05-2019,12,18-10-2020,15-01-2021,12520,254213.38
1544,06-05-2019,11,16-01-2021,15-04-2021,11920,250274.44000000003
1544,06-05-2019,10,16-04-2021,14-07-2021,12322,256796.9500000001
1544,06-05-2019,9,15-07-2021,12-10-2021,12273,254262.33999999997
1544,06-05-2019,8,13-10-2021,10-01-2022,11132,238957.09000000003
1544,06-05-2019,7,11-01-2022,10-04-2022,9764,210098.06
1544,06-05-2019,6,11-04-2022,09-07-2022,10605,226285.85000000003
1544,06-05-2019,5,10-07-2022,07-10-2022,10540,218402.14000000004
1544,06-05-2019,4,08-10-2022,05-01-2023,10671,218622.27
1544,06-05-2019,3,06-01-2023,05-04-2023,10648,226239.75000000003
1544,06-05-2019,2,06-04-2023,04-07-2023,10461,219732.35000000003
1544,06-05-2019,1,05-07-2023,02-10-2023,11095,239367.2399999999
1544,06-05-2019,0,03-10-2023,31-12-2023,12416,267547.79000000004
1545,02-11-2018,18,27-04-2019,25-07-2019,16021,136020.23000000004
1545,02-11-2018,17,26-07-2019,23-10-2019,17351,144241.50000000003
1545,02-11-2018,16,24-10-2019,21-01-2020,15568,138959.63
1545,02-11-2018,15,22-01-2020,20-04-2020,14661,134227.72
1545,02-11-2018,14,21-04-2020,19-07-2020,15304,163120.90999999995
1545,02-11-2018,13,20-07-2020,17-10-2020,14389,146062.48
1545,02-11-2018,12,18-10-2020,15-01-2021,16647,187080.21000000002
1545,02-11-2018,11,16-01-2021,15-04-2021,14460,166278.69999999998
1545,02-11-2018,10,16-04-2021,14-07-2021,13940,180377.48000000016
1545,02-11-2018,9,15-07-2021,12-10-2021,19768,226563.6
1545,02-11-2018,8,13-10-2021,10-01-2022,17177,226590.88999999993
1545,02-11-2018,7,11-01-2022,10-04-2022,18590,248576.52000000008
1545,02-11-2018,6,11-04-2022,09-07-2022,18633,250033.56999999995
1545,02-11-2018,5,10-07-2022,07-10-2022,19124,245279.33000000007
1545,02-11-2018,4,08-10-2022,05-01-2023,20446,282890.13999999996
1545,02-11-2018,3,06-01-2023,05-04-2023,20168,295913.44
1545,02-11-2018,2,06-04-2023,04-07-2023,22178,325596.13
1545,02-11-2018,1,05-07-2023,02-10-2023,25071,356211.95999999996
1545,02-11-2018,0,03-10-2023,31-12-2023,30917,469070.12999999983
1547,11-03-2020,14,21-04-2020,19-07-2020,24704,578540.0999999997
1547,11-03-2020,13,20-07-2020,17-10-2020,21303,480979.4299999999
1547,11-03-2020,12,18-10-2020,15-01-2021,21997,512874.7799999999
1547,11-03-2020,11,16-01-2021,15-04-2021,20153,474933.7400000001
1547,11-03-2020,10,16-04-2021,14-07-2021,22233,514357.76999999996
1547,11-03-2020,9,15-07-2021,12-10-2021,18708,442954.26
1547,11-03-2020,8,13-10-2021,10-01-2022,14998,362943.2
1547,11-03-2020,7,11-01-2022,10-04-2022,14344,342142.56000000006
1547,11-03-2020,6,11-04-2022,09-07-2022,12863,306277.47000000015
1547,11-03-2020,5,10-07-2022,07-10-2022,14681,357792.06000000006
1547,11-03-2020,4,08-10-2022,05-01-2023,16026,393647.52
1547,11-03-2020,3,06-01-2023,05-04-2023,18264,465729.9
1547,11-03-2020,2,06-04-2023,04-07-2023,15359,365496.75999999995
1547,11-03-2020,1,05-07-2023,02-10-2023,16700,405879.40000000014
1547,11-03-2020,0,03-10-2023,31-12-2023,18363,447316.1799999999
1548,05-06-2019,17,26-07-2019,23-10-2019,15024,235024.5800000001
1548,05-06-2019,16,24-10-2019,21-01-2020,12639,201703.5
1548,05-06-2019,15,22-01-2020,20-04-2020,14219,248982.44
1548,05-06-2019,14,21-04-2020,19-07-2020,15904,297562.89999999997
1548,05-06-2019,13,20-07-2020,17-10-2020,13998,253741.86999999997
1548,05-06-2019,12,18-10-2020,15-01-2021,12254,222162.22999999995
1548,05-06-2019,11,16-01-2021,15-04-2021,13355,254283.1600000001
1548,05-06-2019,10,16-04-2021,14-07-2021,13405,262753.51999999984
1548,05-06-2019,9,15-07-2021,12-10-2021,12325,254735.21
1548,05-06-2019,8,13-10-2021,10-01-2022,13136,270955.05999999994
1548,05-06-2019,7,11-01-2022,10-04-2022,14056,295199.39
1548,05-06-2019,6,11-04-2022,09-07-2022,13336,292435.31000000006
1548,05-06-2019,5,10-07-2022,07-10-2022,15677,334662.94
1548,05-06-2019,4,08-10-2022,05-01-2023,16025,328235.3299999999
1548,05-06-2019,3,06-01-2023,05-04-2023,17579,380760.1399999999
1548,05-06-2019,2,06-04-2023,04-07-2023,17073,360638.52
1548,05-06-2019,1,05-07-2023,02-10-2023,17866,367805.00999999995
1548,05-06-2019,0,03-10-2023,31-12-2023,18475,382879.28000000014
1550,08-02-2019,18,27-04-2019,25-07-2019,12392,207952.96999999988
1550,08-02-2019,17,26-07-2019,23-10-2019,13242,229461.6900000001
1550,08-02-2019,16,24-10-2019,21-01-2020,11135,203371.90000000005
1550,08-02-2019,15,22-01-2020,20-04-2020,9699,186040.47999999998
1550,08-02-2019,14,21-04-2020,19-07-2020,13274,278141.29999999993
1550,08-02-2019,13,20-07-2020,17-10-2020,13448,265989.33
1550,08-02-2019,12,18-10-2020,15-01-2021,12106,252294.78999999998
1550,08-02-2019,11,16-01-2021,15-04-2021,11519,241227.9799999998
1550,08-02-2019,10,16-04-2021,14-07-2021,9519,195229.70999999993
1550,08-02-2019,9,15-07-2021,12-10-2021,10600,217852.33999999988
1550,08-02-2019,8,13-10-2021,10-01-2022,11863,260582.75
1550,08-02-2019,7,11-01-2022,10-04-2022,10826,239429.28000000006
1550,08-02-2019,6,11-04-2022,09-07-2022,11601,239391.96
1550,08-02-2019,5,10-07-2022,07-10-2022,12789,257793.36000000013
1550,08-02-2019,4,08-10-2022,05-01-2023,12232,247919.28999999998
1550,08-02-2019,3,06-01-2023,05-04-2023,11913,248775.05000000005
1550,08-02-2019,2,06-04-2023,04-07-2023,13198,256190.43000000002
1550,08-02-2019,1,05-07-2023,02-10-2023,14673,285671.7899999999
1550,08-02-2019,0,03-10-2023,31-12-2023,15501,320680.93999999994
1551,17-04-2019,18,27-04-2019,25-07-2019,20216,333855.0200000001
1551,17-04-2019,17,26-07-2019,23-10-2019,16665,278469.33
1551,17-04-2019,16,24-10-2019,21-01-2020,16151,284805.26999999984
1551,17-04-2019,15,22-01-2020,20-04-2020,18787,373981.59
1551,17-04-2019,14,21-04-2020,19-07-2020,23805,521026.63
1551,17-04-2019,13,20-07-2020,17-10-2020,27370,548803.3799999999
1551,17-04-2019,12,18-10-2020,15-01-2021,26848,549712.0399999999
1551,17-04-2019,11,16-01-2021,15-04-2021,29670,604407.62
1551,17-04-2019,10,16-04-2021,14-07-2021,28027,564289.7300000002
1551,17-04-2019,9,15-07-2021,12-10-2021,26906,536441.0299999999
1551,17-04-2019,8,13-10-2021,10-01-2022,26729,570895.6200000002
1551,17-04-2019,7,11-01-2022,10-04-2022,25118,551378.3200000001
1551,17-04-2019,6,11-04-2022,09-07-2022,25683,541220.8099999998
1551,17-04-2019,5,10-07-2022,07-10-2022,28512,596986.5499999999
1551,17-04-2019,4,08-10-2022,05-01-2023,28656,591819.3600000002
1551,17-04-2019,3,06-01-2023,05-04-2023,30838,669963.4499999998
1551,17-04-2019,2,06-04-2023,04-07-2023,30784,659201.02
1551,17-04-2019,1,05-07-2023,02-10-2023,33992,731083.2599999999
1551,17-04-2019,0,03-10-2023,31-12-2023,36210,790780.7900000002
1556,04-03-2019,18,27-04-2019,25-07-2019,11122,206537.16
1556,04-03-2019,17,26-07-2019,23-10-2019,11272,226260.9599999999
1556,04-03-2019,16,24-10-2019,21-01-2020,10274,220245.82999999993
1556,04-03-2019,15,22-01-2020,20-04-2020,10752,252701.95999999996
1556,04-03-2019,14,21-04-2020,19-07-2020,12230,306580.0800000001
1556,04-03-2019,13,20-07-2020,17-10-2020,12779,306736.4000000001
1556,04-03-2019,12,18-10-2020,15-01-2021,12714,300782.20000000007
1556,04-03-2019,11,16-01-2021,15-04-2021,13579,328476.08999999985
1556,04-03-2019,10,16-04-2021,14-07-2021,14396,351451.39999999997
1556,04-03-2019,9,15-07-2021,12-10-2021,15534,378506.0199999998
1556,04-03-2019,8,13-10-2021,10-01-2022,15266,395927.8199999999
1556,04-03-2019,7,11-01-2022,10-04-2022,14711,368299.92999999993
1556,04-03-2019,6,11-04-2022,09-07-2022,15486,379583.0700000002
1556,04-03-2019,5,10-07-2022,07-10-2022,19441,463058.9100000001
1556,04-03-2019,4,08-10-2022,05-01-2023,19296,459540.74000000017
1556,04-03-2019,3,06-01-2023,05-04-2023,20797,502132.48999999976
1556,04-03-2019,2,06-04-2023,04-07-2023,20540,501123.85000000003
1556,04-03-2019,1,05-07-2023,02-10-2023,21966,529828.14
1556,04-03-2019,0,03-10-2023,31-12-2023,22647,554961.5000000005
1566,19-07-2019,17,26-07-2019,23-10-2019,36279,650804.8700000002
1566,19-07-2019,16,24-10-2019,21-01-2020,33765,612580.8499999997
1566,19-07-2019,15,22-01-2020,20-04-2020,35024,709331.1099999998
1566,19-07-2019,14,21-04-2020,19-07-2020,36395,797320.8999999998
1566,19-07-2019,13,20-07-2020,17-10-2020,37931,814392.1900000003
1566,19-07-2019,12,18-10-2020,15-01-2021,36856,802685.6
1566,19-07-2019,11,16-01-2021,15-04-2021,37714,839394.2299999999
1566,19-07-2019,10,16-04-2021,14-07-2021,40233,877410.7099999998
1566,19-07-2019,9,15-07-2021,12-10-2021,41323,917473.26
1566,19-07-2019,8,13-10-2021,10-01-2022,40918,968367.7000000001
1566,19-07-2019,7,11-01-2022,10-04-2022,39608,945215.2000000001
1566,19-07-2019,6,11-04-2022,09-07-2022,40616,948800.7299999999
1566,19-07-2019,5,10-07-2022,07-10-2022,44050,1011848.09
1566,19-07-2019,4,08-10-2022,05-01-2023,47165,1092931.0699999998
1566,19-07-2019,3,06-01-2023,05-04-2023,48602,1200191.15
1566,19-07-2019,2,06-04-2023,04-07-2023,46069,1135291.7400000002
1566,19-07-2019,1,05-07-2023,02-10-2023,51013,1240009.64
1566,19-07-2019,0,03-10-2023,31-12-2023,56594,1393523.31
1567,06-03-2019,18,27-04-2019,25-07-2019,12938,223734.28999999998
1567,06-03-2019,17,26-07-2019,23-10-2019,13453,237577.22000000003
1567,06-03-2019,16,24-10-2019,21-01-2020,13616,240596.36000000004
1567,06-03-2019,15,22-01-2020,20-04-2020,15023,293930.84
1567,06-03-2019,14,21-04-2020,19-07-2020,15331,329416.20000000007
1567,06-03-2019,13,20-07-2020,17-10-2020,16067,338591.85
1567,06-03-2019,12,18-10-2020,15-01-2021,16763,355673.1299999999
1567,06-03-2019,11,16-01-2021,15-04-2021,17282,373411.12999999995
1567,06-03-2019,10,16-04-2021,14-07-2021,14372,307912.7899999999
1567,06-03-2019,9,15-07-2021,12-10-2021,13728,294537.11999999994
1567,06-03-2019,8,13-10-2021,10-01-2022,12117,264693.26000000007
1567,06-03-2019,7,11-01-2022,10-04-2022,10463,235636.31
1567,06-03-2019,6,11-04-2022,09-07-2022,12904,295091.9000000001
1567,06-03-2019,5,10-07-2022,07-10-2022,14484,332910.00000000006
1567,06-03-2019,4,08-10-2022,05-01-2023,15927,358876.68999999994
1567,06-03-2019,3,06-01-2023,05-04-2023,18109,414280.89
1567,06-03-2019,2,06-04-2023,04-07-2023,15021,337689.02
1567,06-03-2019,1,05-07-2023,02-10-2023,13659,303432.1200000001
1567,06-03-2019,0,03-10-2023,31-12-2023,15165,348040.77
1571,28-09-2019,16,24-10-2019,21-01-2020,13139,212743.98
1571,28-09-2019,15,22-01-2020,20-04-2020,15820,314945.00999999983
1571,28-09-2019,14,21-04-2020,19-07-2020,14516,340465.79999999993
1571,28-09-2019,13,20-07-2020,17-10-2020,17945,379754.66000000003
1571,28-09-2019,12,18-10-2020,15-01-2021,18103,368209.65
1571,28-09-2019,11,16-01-2021,15-04-2021,21195,441048.2300000002
1571,28-09-2019,10,16-04-2021,14-07-2021,19748,400872.19000000006
1571,28-09-2019,9,15-07-2021,12-10-2021,16170,319219.12
1571,28-09-2019,8,13-10-2021,10-01-2022,15526,328006.48999999993
1571,28-09-2019,7,11-01-2022,10-04-2022,15628,328444.12000000005
1571,28-09-2019,6,11-04-2022,09-07-2022,14922,292655.23
1571,28-09-2019,5,10-07-2022,07-10-2022,14642,276878.13999999996
1571,28-09-2019,4,08-10-2022,05-01-2023,14962,281383.6000000001
1571,28-09-2019,3,06-01-2023,05-04-2023,16816,345248.5700000002
1571,28-09-2019,2,06-04-2023,04-07-2023,15447,314038.23999999993
1571,28-09-2019,1,05-07-2023,02-10-2023,18363,368702.29
1571,28-09-2019,0,03-10-2023,31-12-2023,22930,451780.64999999985
1576,22-06-2020,13,20-07-2020,17-10-2020,30118,671857.3599999999
1576,22-06-2020,12,18-10-2020,15-01-2021,26093,600713.9400000002
1576,22-06-2020,11,16-01-2021,15-04-2021,27958,660600.0699999998
1576,22-06-2020,10,16-04-2021,14-07-2021,26298,632775.5800000002
1576,22-06-2020,9,15-07-2021,12-10-2021,18052,435580.5300000001
1576,22-06-2020,8,13-10-2021,10-01-2022,13785,347273.62
1576,22-06-2020,7,11-01-2022,10-04-2022,14018,351914.6699999998
1576,22-06-2020,6,11-04-2022,09-07-2022,13651,341015.25999999995
1576,22-06-2020,5,10-07-2022,07-10-2022,14164,351650.64
1576,22-06-2020,4,08-10-2022,05-01-2023,14340,348939.1
1576,22-06-2020,3,06-01-2023,05-04-2023,15279,395686.93000000005
1576,22-06-2020,2,06-04-2023,04-07-2023,15041,380387.7100000001
1576,22-06-2020,1,05-07-2023,02-10-2023,17467,436113.57
1576,22-06-2020,0,03-10-2023,31-12-2023,19887,501878.2800000001
1580,22-06-2019,17,26-07-2019,23-10-2019,12084,186890.21999999997
1580,22-06-2019,16,24-10-2019,21-01-2020,9878,163175.20000000004
1580,22-06-2019,15,22-01-2020,20-04-2020,10913,194479.77999999994
1580,22-06-2019,14,21-04-2020,19-07-2020,13069,249458.73000000004
1580,22-06-2019,13,20-07-2020,17-10-2020,10588,192719.38000000003
1580,22-06-2019,12,18-10-2020,15-01-2021,10786,202183.0
1580,22-06-2019,11,16-01-2021,15-04-2021,10351,193557.7
1580,22-06-2019,10,16-04-2021,14-07-2021,12718,241494.76000000004
1580,22-06-2019,9,15-07-2021,12-10-2021,8893,173579.98
1580,22-06-2019,8,13-10-2021,10-01-2022,3195,76717.32
1580,22-06-2019,7,11-01-2022,10-04-2022,6964,136741.69000000006
1580,22-06-2019,6,11-04-2022,09-07-2022,10011,194681.40000000005
1580,22-06-2019,5,10-07-2022,07-10-2022,10747,215713.63000000003
1580,22-06-2019,4,08-10-2022,05-01-2023,11530,237448.46
1580,22-06-2019,3,06-01-2023,05-04-2023,13766,297505.36
1580,22-06-2019,2,06-04-2023,04-07-2023,13888,295509.7899999999
1580,22-06-2019,1,05-07-2023,02-10-2023,14710,322546.5900000001
1580,22-06-2019,0,03-10-2023,31-12-2023,14746,323894.87000000005
1589,17-07-2019,17,26-07-2019,23-10-2019,21308,352910.9700000001
1589,17-07-2019,16,24-10-2019,21-01-2020,19000,339080.5599999999
1589,17-07-2019,15,22-01-2020,20-04-2020,20983,405830.02
1589,17-07-2019,14,21-04-2020,19-07-2020,24510,500179.36999999994
1589,17-07-2019,13,20-07-2020,17-10-2020,24899,499120.8899999997
1589,17-07-2019,12,18-10-2020,15-01-2021,23686,481534.0199999998
1589,17-07-2019,11,16-01-2021,15-04-2021,24686,516017.92999999993
1589,17-07-2019,10,16-04-2021,14-07-2021,24798,524400.5
1589,17-07-2019,9,15-07-2021,12-10-2021,22848,496800.55
1589,17-07-2019,8,13-10-2021,10-01-2022,21768,492731.32000000007
1589,17-07-2019,7,11-01-2022,10-04-2022,23177,526674.8100000002
1589,17-07-2019,6,11-04-2022,09-07-2022,26442,600381.4700000002
1589,17-07-2019,5,10-07-2022,07-10-2022,31074,699330.5199999996
1589,17-07-2019,4,08-10-2022,05-01-2023,30909,678996.0800000002
1589,17-07-2019,3,06-01-2023,05-04-2023,34704,794513.9400000004
1589,17-07-2019,2,06-04-2023,04-07-2023,35124,808307.8500000003
1589,17-07-2019,1,05-07-2023,02-10-2023,38213,873654.86
1589,17-07-2019,0,03-10-2023,31-12-2023,39015,907352.3300000002
1592,05-08-2022,4,08-10-2022,05-01-2023,14238,333424.6300000001
1592,05-08-2022,3,06-01-2023,05-04-2023,14337,355749.28000000014
1592,05-08-2022,2,06-04-2023,04-07-2023,13932,329910.92
1592,05-08-2022,1,05-07-2023,02-10-2023,16228,387045.53
1592,05-08-2022,0,03-10-2023,31-12-2023,17420,415932.5900000001
1596,15-05-2019,17,26-07-2019,23-10-2019,12374,197771.50999999995
1596,15-05-2019,16,24-10-2019,21-01-2020,10391,181587.15000000008
1596,15-05-2019,15,22-01-2020,20-04-2020,12082,227666.63000000018
1596,15-05-2019,14,21-04-2020,19-07-2020,13227,267509.78
1596,15-05-2019,13,20-07-2020,17-10-2020,12269,230474.4700000001
1596,15-05-2019,12,18-10-2020,15-01-2021,10959,210726.36
1596,15-05-2019,11,16-01-2021,15-04-2021,12205,239402.77999999997
1596,15-05-2019,10,16-04-2021,14-07-2021,13247,268947.9499999999
1596,15-05-2019,9,15-07-2021,12-10-2021,12879,268033.76999999996
1596,15-05-2019,8,13-10-2021,10-01-2022,11888,254983.5699999999
1596,15-05-2019,7,11-01-2022,10-04-2022,12751,277408.5999999999
1596,15-05-2019,6,11-04-2022,09-07-2022,14019,302431.4
1596,15-05-2019,5,10-07-2022,07-10-2022,14525,313336.41
1596,15-05-2019,4,08-10-2022,05-01-2023,14872,312323.53999999986
1596,15-05-2019,3,06-01-2023,05-04-2023,15535,345307.0300000002
1596,15-05-2019,2,06-04-2023,04-07-2023,16762,372081.8700000001
1596,15-05-2019,1,05-07-2023,02-10-2023,18311,403626.3400000001
1596,15-05-2019,0,03-10-2023,31-12-2023,18470,408938.74
1598,19-12-2019,15,22-01-2020,20-04-2020,13213,280468.55
1598,19-12-2019,14,21-04-2020,19-07-2020,11798,277654.26
1598,19-12-2019,13,20-07-2020,17-10-2020,15654,342211.8400000001
1598,19-12-2019,12,18-10-2020,15-01-2021,14997,343515.08
1598,19-12-2019,11,16-01-2021,15-04-2021,16472,378114.1099999999
1598,19-12-2019,10,16-04-2021,14-07-2021,18523,411663.49999999994
1598,19-12-2019,9,15-07-2021,12-10-2021,17032,388146.0800000001
1598,19-12-2019,8,13-10-2021,10-01-2022,16388,389531.51000000007
1598,19-12-2019,7,11-01-2022,10-04-2022,15899,386116.3999999999
1598,19-12-2019,6,11-04-2022,09-07-2022,17779,413454.96
1598,19-12-2019,5,10-07-2022,07-10-2022,19081,438230.1399999999
1598,19-12-2019,4,08-10-2022,05-01-2023,16786,383203.41000000015
1598,19-12-2019,3,06-01-2023,05-04-2023,18339,437072.43000000005
1598,19-12-2019,2,06-04-2023,04-07-2023,18038,414582.29000000004
1598,19-12-2019,1,05-07-2023,02-10-2023,21578,486582.43999999994
1598,19-12-2019,0,03-10-2023,31-12-2023,22033,493166.47000000026
1599,26-07-2019,17,26-07-2019,23-10-2019,9718,154330.93999999997
1599,26-07-2019,16,24-10-2019,21-01-2020,4499,78417.37999999998
1599,26-07-2019,15,22-01-2020,20-04-2020,5170,98320.10000000002
1599,26-07-2019,14,21-04-2020,19-07-2020,5761,112543.45999999998
1599,26-07-2019,13,20-07-2020,17-10-2020,5415,101313.80000000005
1599,26-07-2019,12,18-10-2020,15-01-2021,5157,100180.68000000002
1599,26-07-2019,11,16-01-2021,15-04-2021,5586,111346.25999999997
1599,26-07-2019,10,16-04-2021,14-07-2021,5439,107036.87999999999
1599,26-07-2019,9,15-07-2021,12-10-2021,5466,108932.28
1599,26-07-2019,8,13-10-2021,10-01-2022,5252,106554.71
1599,26-07-2019,7,11-01-2022,10-04-2022,6079,127867.92000000004
1599,26-07-2019,6,11-04-2022,09-07-2022,6851,134195.85999999996
1599,26-07-2019,5,10-07-2022,07-10-2022,7989,158646.21
1599,26-07-2019,4,08-10-2022,05-01-2023,7595,155451.05000000005
1599,26-07-2019,3,06-01-2023,05-04-2023,8270,176650.21999999994
1599,26-07-2019,2,06-04-2023,04-07-2023,8043,169813.34000000005
1599,26-07-2019,1,05-07-2023,02-10-2023,9038,190551.89000000004
1599,26-07-2019,0,03-10-2023,31-12-2023,9844,207511.60000000003
1615,08-05-2019,17,26-07-2019,23-10-2019,6346,119174.38999999998
1615,08-05-2019,16,24-10-2019,21-01-2020,8308,176063.12999999992
1615,08-05-2019,15,22-01-2020,20-04-2020,5132,102257.26
1615,08-05-2019,14,21-04-2020,19-07-2020,1507,15873.019999999993
1615,08-05-2019,13,20-07-2020,17-10-2020,3494,54468.64999999999
1615,08-05-2019,12,18-10-2020,15-01-2021,4030,74241.52999999997
1615,08-05-2019,11,16-01-2021,15-04-2021,4602,77000.03000000001
1615,08-05-2019,10,16-04-2021,14-07-2021,6712,131615.03999999995
1615,08-05-2019,9,15-07-2021,12-10-2021,6032,116975.38000000002
1615,08-05-2019,8,13-10-2021,10-01-2022,6330,128588.63999999996
1615,08-05-2019,7,11-01-2022,10-04-2022,5479,113849.78
1615,08-05-2019,6,11-04-2022,09-07-2022,5943,133150.67
1615,08-05-2019,5,10-07-2022,07-10-2022,5732,128377.29000000004
1615,08-05-2019,4,08-10-2022,05-01-2023,5760,143444.65000000002
1615,08-05-2019,3,06-01-2023,05-04-2023,5302,136597.67000000007
1615,08-05-2019,2,06-04-2023,04-07-2023,6478,184091.21999999994
1615,08-05-2019,1,05-07-2023,02-10-2023,6509,194410.82999999993
1615,08-05-2019,0,03-10-2023,31-12-2023,6188,188953.47000000003
1617,01-09-2020,12,18-10-2020,15-01-2021,11006,236672.64000000007
1617,01-09-2020,11,16-01-2021,15-04-2021,11037,231853.88
1617,01-09-2020,10,16-04-2021,14-07-2021,12115,252486.21000000002
1617,01-09-2020,9,15-07-2021,12-10-2021,10663,228570.26000000007
1617,01-09-2020,8,13-10-2021,10-01-2022,9320,212516.65000000002
1617,01-09-2020,7,11-01-2022,10-04-2022,8706,200732.4699999999
1617,01-09-2020,6,11-04-2022,09-07-2022,9858,214662.04000000004
1617,01-09-2020,5,10-07-2022,07-10-2022,11701,254816.35
1617,01-09-2020,4,08-10-2022,05-01-2023,12229,284500.68999999994
1617,01-09-2020,3,06-01-2023,05-04-2023,13363,328619.35000000003
1617,01-09-2020,2,06-04-2023,04-07-2023,13381,318001.8699999999
1617,01-09-2020,1,05-07-2023,02-10-2023,15234,357699.22000000003
1617,01-09-2020,0,03-10-2023,31-12-2023,15637,368844.4299999999
1620,28-12-2019,15,22-01-2020,20-04-2020,10706,216088.76
1620,28-12-2019,14,21-04-2020,19-07-2020,12281,268678.5899999999
1620,28-12-2019,13,20-07-2020,17-10-2020,12250,272842.85000000015
1620,28-12-2019,12,18-10-2020,15-01-2021,13448,298402.0699999999
1620,28-12-2019,11,16-01-2021,15-04-2021,12405,275264.29
1620,28-12-2019,10,16-04-2021,14-07-2021,10030,220769.7599999999
1620,28-12-2019,9,15-07-2021,12-10-2021,9664,209100.31
1620,28-12-2019,8,13-10-2021,10-01-2022,10528,232512.88
1620,28-12-2019,7,11-01-2022,10-04-2022,11638,268385.62
